,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",2.389516830444336,0.7635377213634967,0.8007449257434148,0.7313595358216809,0.7635377213634967,0.7255874613320554,[0.94771813 0.50345679],0.7635377213634967,0.8007449257434148,[0.72937693 0.87211292],0.8007449257434148,0.926,0.074,0.221,0.695,0.297,0.757
1,3,3,14,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.9670023918151855,0.8469648889343843,0.8053084672111455,0.7960227676091922,0.8469648889343843,0.7882196483548489,[0.91108033 0.66535896],0.8469648889343843,0.8053084672111455,[0.8852106  0.72540633],0.8053084672111455,0.921,0.079,0.213,0.682,0.319,0.631
2,4,4,17,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.3038253784179688,0.8462483365748797,0.8120195102038843,0.7979299809710662,0.8462483365748797,0.7870765351865494,[0.91665495 0.65749812],0.8462483365748797,0.8120195102038843,[0.87767461 0.74636441],0.8120195102038843,0.915,0.085,0.181,0.76,0.404,0.542
3,5,5,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.663837194442749,0.8443034087419388,0.8146985341848744,0.7973058046132673,0.8443034087419388,0.784711709834242,[0.91962511 0.64979831],0.8443034087419388,0.8146985341848744,[0.87148432 0.75791275],0.8146985341848743,0.911,0.089,0.16,0.805,0.463,0.477
4,6,6,14,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.9454903602600098,0.8431773978912888,0.8160104037843916,0.7968524877911479,0.8431773978912888,0.7834371985397437,[0.92117664 0.64569776],0.8431773978912888,0.8160104037843916,[0.86812004 0.76390077],0.8160104037843916,0.908,0.092,0.144,0.836,0.506,0.434
5,7,7,22,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.301944971084595,0.8561777049851571,0.8135627643150748,0.8067110888626006,0.8561777049851571,0.8006491474576047,[0.91387363 0.68742467],0.8561777049851571,0.8135627643150748,[0.89530346 0.73182207],0.8135627643150748,0.905,0.095,0.13,0.858,0.547,0.398
6,8,8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.691861629486084,0.8561777049851571,0.8072601552762748,0.8043486698998955,0.8561777049851571,0.8015869384013942,[0.90904154 0.69413233],0.8561777049851571,0.8072601552762748,[0.90109003 0.71343028],0.8072601552762748,0.904,0.096,0.124,0.871,0.564,0.375
7,9,9,18,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",5.10421085357666,0.8621148531067663,0.8118955871059657,0.8111195759118104,0.8621148531067663,0.8103541128650278,[0.91030483 0.7104034 ],0.8621148531067663,0.8118955871059657,[0.90822231 0.71556886],0.8118955871059657,0.903,0.097,0.114,0.885,0.592,0.347
8,10,10,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",5.30506706237793,0.8617053946156208,0.8135318842676835,0.8113808179345673,0.8617053946156208,0.8093096070374837,[0.91170098 0.70691824],0.8617053946156208,0.8135318842676835,[0.9059346  0.72112917],0.8135318842676835,0.902,0.098,0.108,0.896,0.612,0.327
9,11,11,22,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",5.65822958946228,0.8611935715016891,0.8136351727020611,0.8109823022517464,0.8611935715016891,0.8084505019555401,[0.91197613 0.70492487],0.8611935715016891,0.8136351727020611,[0.90485803 0.72241232],0.8136351727020611,0.905,0.095,0.135,0.848,0.55,0.399
10,12,12,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 12, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.059549570083618,0.8608864776333299,0.8131401710104216,0.8105368951236132,0.8608864776333299,0.8080504882867243,[0.91171684 0.70438413],0.8608864776333299,0.8131401710104216,[0.90472346 0.72155689],0.8131401710104216,0.904,0.096,0.128,0.859,0.566,0.382
11,13,13,19,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.357263803482056,0.8610912068789026,0.8112227301553534,0.8099939507522,0.8610912068789026,0.8087916308309433,[0.91018368 0.70739958],0.8610912068789026,0.8112227301553534,[0.9068766  0.71556886],0.8112227301553534,0.903,0.097,0.122,0.869,0.585,0.364
