,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,9,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.589346408843994,0.8475429248075784,0.7042781693075977,0.7105173392480739,0.8475429248075784,0.71845456887052,[0.43336355 0.81049475 0.9115054 ],0.8475429248075784,0.7042781693075977,[0.37054264 0.81244364 0.92984823],0.8017833434710113,0.888,0.112,0.081,0.966,0.69,0.159
1,3,3,22,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",5.741831541061401,0.8349615156897573,0.7231353682353742,0.7131668186370662,0.8349615156897573,0.7093075840559342,[0.36502347 0.83644559 0.92645369],0.8349615156897573,0.7231353682353742,[0.48217054 0.78088368 0.90635188],0.8135647824574526,0.889,0.111,0.092,0.954,0.655,0.199
2,4,4,25,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.726048946380615,0.8383658969804618,0.7301159995669878,0.7183376675987184,0.8383658969804618,0.710123893665807,[0.38279302 0.81503759 0.93254107],0.8383658969804618,0.7301159995669878,[0.47596899 0.81454764 0.89983137],0.8189157334455104,0.887,0.113,0.083,0.962,0.685,0.176
3,5,5,18,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",7.88694429397583,0.8422883362936648,0.730155099701394,0.7220281793542994,0.8422883362936648,0.7164173017027661,[0.3956044  0.82595326 0.92769425],0.8422883362936648,0.730155099701394,[0.4744186  0.80733393 0.90871276],0.8186410393541236,0.885,0.115,0.075,0.968,0.711,0.163
4,6,6,114,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.0425822249654495}",1.588355302810669,0.8382178804026051,0.7269497149883025,0.7190543791726544,0.8382178804026051,0.7135554548491291,[0.46431435 0.73963868 0.93671333],0.8382178804026051,0.7269497149883025,[0.44883721 0.8367899  0.89522203],0.8177780770062169,0.884,0.116,0.07,0.972,0.731,0.153
5,7,7,16,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",9.943990707397461,0.8436944937833037,0.7265226904568619,0.7214535177640622,0.8436944937833037,0.7180044033633833,[0.40349697 0.82603293 0.92448331],0.8436944937833037,0.7265226904568619,[0.46511628 0.79921852 0.91523328],0.8162677552632867,0.883,0.117,0.073,0.97,0.721,0.155
6,8,8,22,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",11.012511253356934,0.8431764357608053,0.7291894259471835,0.7226294746082665,0.8431764357608053,0.717862029743725,[0.40545939 0.82201045 0.92611625],0.8431764357608053,0.7291894259471835,[0.47209302 0.80372708 0.91174817],0.8179582567769534,0.881,0.119,0.071,0.973,0.73,0.148
7,9,9,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",11.973120927810669,0.8395500296033156,0.7305501151037909,0.7202647883303402,0.8395500296033156,0.7140509192726331,[0.38817006 0.82431592 0.92966678],0.8395500296033156,0.7305501151037909,[0.48837209 0.79681395 0.90646431],0.8190612238214844,0.881,0.119,0.075,0.97,0.721,0.155
8,10,10,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",13.053973197937012,0.8405121373593842,0.732452644769562,0.7219534238700676,0.8405121373593842,0.7152880929738892,[0.3926799  0.82267532 0.93050906],0.8405121373593842,0.732452644769562,[0.49069767 0.8004208  0.90623946],0.8203335923534201,0.883,0.117,0.094,0.947,0.67,0.161
9,11,11,27,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",14.198657035827637,0.8399200710479574,0.733702151268476,0.721996473062075,0.8399200710479574,0.7149174996948325,[0.38979964 0.8228005  0.93215237],0.8399200710479574,0.733702151268476,[0.49767442 0.7983168  0.90511523],0.8214255883668207,0.882,0.118,0.093,0.949,0.672,0.162
