,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",2.448070526123047,0.7499723543071989,0.7907765978979964,0.6401315985281779,0.7499723543071989,0.6357537100853112,[0.97274529 0.29876213],0.7499723543071989,0.7907765978979964,[0.73750783 0.84404537],0.7907765978979965,0.959,0.041,0.26,0.48,0.151,1.086
1,3,3,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.757108688354492,0.9130819418334624,0.7966331010531325,0.7925481577472682,0.9130819418334624,0.7886262377206912,[0.95271035 0.62454212],0.9130819418334624,0.7966331010531325,[0.94865373 0.64461248],0.7966331010531327,0.951,0.049,0.189,0.671,0.33,0.814
2,4,4,13,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.1778743267059326,0.9097644586973349,0.8062338055877454,0.7917899809822633,0.9097644586973349,0.7792349030811756,[0.95575334 0.60271647],0.9097644586973349,0.8062338055877454,[0.94139011 0.6710775 ],0.8062338055877454,0.947,0.053,0.156,0.734,0.417,0.669
3,5,5,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.4716453552246094,0.9085480482140883,0.8129245170232939,0.7927127505550506,0.9085480482140883,0.7760377151628111,[0.95778972 0.59428571],0.9085480482140883,0.8129245170232939,[0.9377583  0.68809074],0.8129245170232939,0.944,0.056,0.137,0.779,0.464,0.59
4,6,6,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.269973278045654,0.9053411478491651,0.8266875628097579,0.793505899566205,0.9053411478491651,0.7690408440393087,[0.96214184 0.57593985],0.9053411478491651,0.8266875628097579,[0.92936756 0.72400756],0.826687562809758,0.943,0.057,0.124,0.811,0.495,0.533
5,7,7,43,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.85887598991394,0.9053411478491651,0.8266875628097579,0.793505899566205,0.9053411478491651,0.7690408440393087,[0.96214184 0.57593985],0.9053411478491651,0.8266875628097579,[0.92936756 0.72400756],0.826687562809758,0.943,0.057,0.13,0.81,0.465,0.535
6,8,8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.114202499389648,0.9048988167643481,0.8309467894078335,0.7944349428402382,0.9048988167643481,0.7682268132267902,[0.96344478 0.57300885],0.9048988167643481,0.8309467894078335,[0.92748904 0.73440454],0.8309467894078335,0.942,0.058,0.12,0.831,0.496,0.509
7,9,9,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.439316511154175,0.9048988167643481,0.8268470655636218,0.7929817959803068,0.9048988167643481,0.7681719569813273,[0.96224212 0.5741018 ],0.9048988167643481,0.8268470655636218,[0.92874139 0.72495274],0.8268470655636219,0.941,0.059,0.112,0.846,0.519,0.486
8,10,10,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",7.093140363693237,0.9046776512219397,0.8275417755171854,0.7929399358238769,0.9046776512219397,0.7677488707507164,[0.96247241 0.57302534],0.9046776512219397,0.8275417755171854,[0.92824045 0.7268431 ],0.8275417755171854,0.942,0.058,0.151,0.762,0.444,0.593
9,11,11,21,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",7.015979528427124,0.9047882339931439,0.8194049452364014,0.7901341113460587,0.9047882339931439,0.7678994120731801,[0.96008783 0.57571099],0.9047882339931439,0.8194049452364014,[0.93087038 0.70793951],0.8194049452364013,0.941,0.059,0.144,0.784,0.454,0.58
