,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,10,10,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",7.093140363693237,0.7532898374433263,0.7516578816850593,0.629578314776048,0.7532898374433263,0.622626193680355,[0.95782941 0.28742298],0.7532898374433263,0.7516578816850593,[0.75378835 0.74952741],0.7516578816850594
1,Model,10,10,147,MNB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MNB', 'Enc:ENC:encoder': 'one-hot', 'MNB:alpha': 7.038074306214488, 'MNB:fit_prior': False}",6.242207050323486,0.7462125400862546,0.7513401190559331,0.6248098598298082,0.7462125400862546,0.6205089795720539,[0.95872299 0.28229497],0.7462125400862546,0.7513401190559331,[0.74464621 0.75803403],0.751340119055933
2,Model,10,10,85,QDA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'QDA', 'Enc:ENC:encoder': 'one-hot', 'QDA:reg_param': 0.8685180130242722}",5.741880893707275,0.7532898374433263,0.7516578816850593,0.629578314776048,0.7532898374433263,0.622626193680355,[0.95782941 0.28742298],0.7532898374433263,0.7516578816850593,[0.75378835 0.74952741],0.7516578816850594
3,Model,10,10,280,DTREE,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.0001598522794135604, 'DTREE:criterion': 'gini', 'DTREE:max_depth_fraction': 0.36070900659151883, 'DTREE:min_samples_leaf': 9, 'DTREE:min_samples_split': 3, 'Enc:ENC:encoder': 'one-hot'}",9.663074254989624,0.7215525821077077,0.7525454153759471,0.6093115868175731,0.7215525821077077,0.6151402679670521,[0.96291279 0.26736775],0.7215525821077077,0.7525454153759471,[0.71208516 0.79300567],0.7525454153759471
4,Model,10,10,266,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME', 'AB:learning_rate': 1.56923132888792, 'AB:n_estimators': 57, 'Enc:ENC:encoder': 'one-hot'}",79.15613007545471,0.7735264845737034,0.7479478890594724,0.6418652644541288,0.7735264845737034,0.6279939815155978,[0.95382969 0.30215827],0.7735264845737034,0.7479478890594724,[0.78134001 0.71455577],0.7479478890594724
5,Model,10,10,137,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'Enc:ENC:encoder': 'one-hot', 'KNN_CLASS:n_neighbors': 1, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'uniform'}",115.72772169113159,0.7804931991595709,0.7420534485146417,0.6444278197103648,0.7804931991595709,0.6285701190045956,[0.95099218 0.30614806],0.7804931991595709,0.7420534485146417,[0.79223544 0.69187146],0.7420534485146417
6,Model,10,10,121,XT,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'XT', 'Enc:ENC:encoder': 'one-hot', 'XT:bootstrap': True, 'XT:ccp_alpha': 2.3830072410197745e-05, 'XT:criterion': 'gini', 'XT:max_depth_fraction': 1.2440112130765681, 'XT:max_features': 0.9119131155997021, 'XT:min_samples_leaf': 1, 'XT:min_samples_split': 5, 'XT:n_estimators': 28}",48.61298656463623,0.7812672785580007,0.7424917703681169,0.6451308617411633,0.7812672785580007,0.6290453400605327,[0.9510437  0.30704698],0.7812672785580007,0.7424917703681169,[0.79311209 0.69187146],0.7424917703681169
7,Model,10,10,313,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'Enc:ENC:encoder': 'one-hot', 'GB:l2_regularization': 0.0006013123131535928, 'GB:learning_rate': 0.42095537956931656, 'GB:min_samples_leaf': 22}",12.159173488616943,0.6973349552139777,0.7449817888692527,0.5918034272546809,0.6973349552139777,0.6080363224225751,[0.96393211 0.25214054],0.6973349552139777,0.7449817888692527,[0.68278021 0.80718336],0.7449817888692527
8,Model,10,10,208,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'Enc:ENC:encoder': 'one-hot', 'GB:l2_regularization': 2.357046722775815e-05, 'GB:learning_rate': 0.2152522685046754, 'GB:min_samples_leaf': 110}",24.645436763763428,0.7865752515758044,0.7389378477840658,0.647429215511071,0.7865752515758044,0.6300072597731282,[0.94925063 0.31076389],0.7865752515758044,0.7389378477840658,[0.80112711 0.67674858],0.7389378477840658
9,Model,10,10,190,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'Enc:ENC:encoder': 'one-hot', 'GB:l2_regularization': 9.578393376861179e-05, 'GB:learning_rate': 0.276293788981713, 'GB:min_samples_leaf': 25}",22.61182999610901,0.7902244830255446,0.7356745812386883,0.6486752781161578,0.7902244830255446,0.6304595351311895,[0.94777876 0.31314031],0.7902244830255446,0.7356745812386883,[0.80688791 0.66446125],0.7356745812386883
